15.330000000000014,4,-7,-10,8
15.410000000000014,6,-5,6,-3
15.480000000000015,1,-4,2,-1
15.570000000000014,5,4,6,-10
15.650000000000015,-6,3,8,-8
15.740000000000014,0,8,4,-8
15.810000000000015,1,0,1,9
15.910000000000014,-7,9,-2,-2
15.960000000000015,10,-3,-6,4
16.050000000000015,-8,3,-9,2
16.120000000000015,5,-6,-4,-10
16.200000000000014,3,7,7,9
16.280000000000012,-9,10,1,5
16.350000000000012,-8,4,8,-1
16.440000000000012,5,0,-1,-1
16.540000000000013,-9,-2,7,-6
16.590000000000014,4,-1,-3,-3
16.670000000000012,3,-7,2,0
16.770000000000014,0,4,-8,-1
16.860000000000014,0,-1,-9,-8
16.960000000000015,0,6,-6,10
17.020000000000014,-9,5,-8,6
17.120000000000015,-2,10,-1,8
17.170000000000016,7,3,-5,8
17.260000000000016,-9,-4,5,4
17.320000000000014,-2,7,6,-7
17.390000000000015,-9,-6,4,-2
17.450000000000014,6,1,2,-5
17.520000000000014,1,1,10,0
17.590000000000014,3,4,10,3
17.650000000000013,-3,-4,-4,-5
17.71000000000001,-3,-4,-3,-6
17.79000000000001,4,5,-1,6
17.84000000000001,1,-9,-7,-9
17.91000000000001,-6,-7,0,3
17.96000000000001,-6,0,-9,-8
18.05000000000001,9,-9,10,-8
18.13000000000001,-1,-5,-2,-8
18.19000000000001,-2,6,-7,-5
18.26000000000001,5,-4,5,7
18.340000000000007,-1,-4,-10,1
18.420000000000005,1,-9,-2,-4
18.500000000000004,-7,3,1,-2
18.560000000000002,8,6,7,1
18.650000000000002,7,1,-4,0
18.720000000000002,0,8,-3,6
18.820000000000004,-10,-3,-6,-6
18.910000000000004,-8,5,-1,-5
18.990000000000002,-6,-10,-2,-8
19.080000000000002,0,-8,1,4
19.14,6,10,4,-7
19.23,-7,4,0,-6
19.29,8,2,9,-10
19.369999999999997,-2,5,9,6
19.429999999999996,-8,-6,10,4
19.529999999999998,10,-3,3,7
19.619999999999997,-6,-4,5,6
19.709999999999997,-2,-2,-3,-3
19.799999999999997,4,2,1,4
19.879999999999995,-3,-3,10,6
19.959999999999994,-4,3,-1,7
20.029999999999994,7,-4,6,8
20.099999999999994,-1,10,2,-1
20.159999999999993,-9,6,3,5
20.249999999999993,-1,-7,-6,9
20.319999999999993,-6,8,-7,-3
20.379999999999992,-1,-6,3,-1
20.449999999999992,-7,-3,3,1
20.52999999999999,-7,8,6,3
20.57999999999999,4,8,-9,1
20.679999999999993,9,-5,9,-6
20.75999999999999,-8,-4,-9,-8
20.859999999999992,-2,-6,-8,7
20.909999999999993,-10,6,-9,10
21.009999999999994,-8,4,7,-9
21.089999999999993,-7,-2,-4,-10
21.179999999999993,2,-5,9,10
21.279999999999994,8,7,6,9
21.339999999999993,10,-10,3,-7
21.41999999999999,8,0,4,9
21.50999999999999,1,10,4,-4
21.58999999999999,0,-1,8,2
21.669999999999987,-6,0,-10,3
21.739999999999988,-9,7,-2,5
21.83999999999999,-6,6,5,-3
21.93999999999999,-1,-9,8,-8
22.00999999999999,7,-5,-5,-6
22.05999999999999,4,7,8,-6
22.109999999999992,10,-6,9,-6
22.179999999999993,7,-2,3,4
22.269999999999992,-2,7,6,-3
22.339999999999993,3,6,-8,9
22.409999999999993,-4,4,-5,-6
22.509999999999994,-5,-10,9,-4
22.599999999999994,10,7,-6,-8
22.659999999999993,-3,-4,5,2
22.71999999999999,8,5,-10,8
22.80999999999999,10,6,-5,5
22.909999999999993,-6,-9,5,-6
22.999999999999993,-10,2,-1,-6
23.07999999999999,5,-3,1,-3
23.179999999999993,-7,5,-7,-1
23.25999999999999,-7,-5,3,2
23.359999999999992,-2,-8,-1,-5
23.459999999999994,10,7,8,5
23.529999999999994,6,-10,-1,-9
23.619999999999994,2,-2,8,10
23.689999999999994,-2,0,6,-9
23.789999999999996,7,-2,6,-7
23.869999999999994,-9,-8,-6,-4
23.939999999999994,10,-8,1,-3
24.019999999999992,-4,5,5,4
24.089999999999993,7,0,-4,7
24.189999999999994,-7,-2,-3,-8
24.259999999999994,7,1,-3,3
24.359999999999996,1,-2,-2,-9
24.449999999999996,-3,-2,-3,-6
24.499999999999996,-7,-10,-7,-2
24.569999999999997,9,-6,-5,8
24.669999999999998,2,-6,-9,-7
24.74,0,-10,4,9
24.819999999999997,8,0,-6,4
24.919999999999998,-6,2,4,-6
25.02,9,-6,-8,3
25.09,9,8,0,1
25.169999999999998,-5,6,4,2
25.24,-7,-1,9,7
25.31,4,3,2,7
25.389999999999997,9,9,-7,-2
25.459999999999997,8,8,9,-8
25.519999999999996,9,4,-5,10
25.599999999999994,6,-4,0,-6
25.689999999999994,1,2,-8,-5
25.759999999999994,-9,4,-3,9
25.829999999999995,0,-5,4,-6
25.909999999999993,3,-6,6,-4
25.959999999999994,-10,2,2,4
26.049999999999994,4,3,-10,-2
26.139999999999993,-10,7,-8,1
26.21999999999999,7,9,9,4
26.30999999999999,6,6,-5,-1
26.39999999999999,-6,-9,-3,-10
26.47999999999999,-3,-1,-1,1
26.53999999999999,-9,3,9,-9
26.58999999999999,4,4,-6,4
26.68999999999999,10,-8,8,-10
26.74999999999999,5,4,1,-3
26.79999999999999,6,-1,0,8
26.89999999999999,0,-9,9,10
26.95999999999999,-8,-7,4,10
27.00999999999999,-7,-10,7,9
27.07999999999999,0,1,-9,10
27.16999999999999,-4,1,-1,3
27.21999999999999,-9,2,1,6
27.319999999999993,10,-1,1,10
27.409999999999993,6,9,-9,9
27.46999999999999,3,-10,8,1
27.54999999999999,-10,-4,2,6
27.63999999999999,4,6,-1,-5
27.68999999999999,-10,1,5,-8
27.789999999999992,6,8,4,4
27.84999999999999,-6,-10,3,8
27.949999999999992,-7,4,-4,-6
27.999999999999993,-9,-2,-9,8
28.089999999999993,3,-8,-1,-4
28.179999999999993,5,-8,6,-3
28.279999999999994,-3,-2,-8,-7
28.349999999999994,-4,-1,1,0
28.449999999999996,-10,7,0,-10
28.519999999999996,5,-3,2,4
28.619999999999997,-8,7,9,3
28.679999999999996,-8,2,5,5
28.769999999999996,5,-5,-2,5
28.839999999999996,8,5,3,-8
28.919999999999995,6,-10,-4,2
28.979999999999993,-10,6,2,10
29.039999999999992,5,6,9,-1
29.089999999999993,-4,0,-8,-9
29.139999999999993,-10,-10,-7,-1
29.189999999999994,-7,-4,7,-6
29.249999999999993,-2,1,6,1
29.299999999999994,9,5,-7,-9
29.379999999999992,-9,2,-7,-1
29.46999999999999,-5,3,3,10
29.54999999999999,-9,10,3,-1
29.61999999999999,-5,3,-10,-7
29.66999999999999,-9,9,-3,-6
29.73999999999999,5,6,-2,7
29.789999999999992,7,8,-8,-6
29.859999999999992,-1,-8,7,10
29.91999999999999,9,1,6,8
29.96999999999999,-1,-4,6,5
30.02999999999999,1,9,10,1
30.11999999999999,7,8,5,2
30.16999999999999,-5,-1,8,-6
30.269999999999992,-6,6,-8,10
30.32999999999999,-7,-4,10,-5
30.39999999999999,-2,8,-10,1
30.47999999999999,6,6,2,-2
30.559999999999988,5,-2,7,9
30.639999999999986,8,-9,0,-1
30.699999999999985,-2,6,-2,-4
30.769999999999985,10,1,10,-8
30.869999999999987,-10,-1,-9,-4
30.959999999999987,10,-9,-5,6
31.039999999999985,-10,5,7,-2
31.119999999999983,9,-3,7,-1
31.209999999999983,-2,-2,4,-2
31.299999999999983,6,-5,5,2
